CustomerID,Gender,Age,State,TenureMonths,ContractType,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,CustomerServiceCalls,Churn
4282,Female,22,Ohio,72,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,138.73,9988.56,2,No
4283,Male,62,Michigan,13,Month-to-Month,Electronic Check,No,No,DSL,Yes,No,No,No,Yes,Yes,No,74.6,969.8,2,No
4284,Male,59,New York,15,One Year,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,No,No,88.35,1325.25,1,No
4285,Male,33,New York,16,Two Year,Bank Transfer,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Yes,109.44,1751.04,5,No
4286,Male,48,North Carolina,51,Month-to-Month,Electronic Check,No,No,Fiber Optic,No,No,No,No,No,No,No,61.47,3134.97,4,No
4287,Female,38,North Carolina,22,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,130.41,2869.02,1,Yes
4288,Female,47,Georgia,28,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,40.21,1125.88,1,No
4289,Female,67,New York,11,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,231.46796198866835,1465.31,4,Yes
4290,Female,54,Florida,1,Month-to-Month,Mailed Check,No,No,Fiber Optic,Yes,No,No,No,Yes,No,Yes,83.25,,2,Yes
4291,Female,52,Illinois,64,One Year,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,132.17,8458.88,0,No
4292,Female,38,North Carolina,71,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,Yes,No,No,No,Yes,No,124.17,8816.07,3,No
4293,Male,22,North Carolina,71,One Year,Credit Card,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,No,104.42,7413.82,3,No
4294,Female,41,California,69,One Year,Mailed Check,Yes,No,DSL,No,No,No,No,No,No,Yes,74.06,5110.14,4,No
4295,Female,63,New York,40,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,99.25,3970.0,1,No
4296,Female,22,New York,27,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,118.47,3198.69,3,Yes
4297,Male,29,Michigan,44,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,139.98,6159.12,4,Yes
4298,Male,46,Ohio,22,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,122.05,2685.1,1,Yes
4299,Male,30,New York,3,Month-to-Month,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,No,Yes,86.34,259.02,1,No
4300,Female,33,California,11,Two Year,Credit Card,Yes,Yes,DSL,No,No,No,No,No,No,Yes,220.4700250390662,839.63,4,No
4301,Male,38,Illinois,72,Two Year,Credit Card,Yes,No,No,No,No,No,No,No,No,No,21.19,1525.68,0,No
4302,Female,24,California,10,Two Year,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,100.68,1006.8,2,No
4303,Female,30,North Carolina,48,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Yes,118.6,5692.8,1,Yes
4304,Male,55,Georgia,2,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,No,106.96,213.92,2,Yes
4305,Female,25,New York,9,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,113.83,1024.47,1,Yes
4306,Female,21,New York,10,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,203.57080218715816,1148.9,1,Yes
4307,Male,35,North Carolina,1,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Yes,128.8,,3,Yes
4308,Female,55,Florida,3,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,33.58,100.74,2,Yes
4309,Male,42,Texas,5,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Yes,102.47,512.35,0,Yes
4310,Male,38,Michigan,43,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Yes,104.01,4472.43,4,No
4311,Female,45,North Carolina,1,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,109.5,,2,Yes
4312,Female,18,North Carolina,8,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,Yes,Yes,No,Yes,97.1,776.8,1,No
4313,Female,52,Texas,1,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,117.66,,4,Yes
4314,Female,50,California,28,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,No,113.8,3186.4,0,Yes
4315,Female,38,California,23,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Yes,99.41,2286.43,2,Yes
4316,Female,60,Texas,24,One Year,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,20.0,480.0,1,No
4317,Female,28,Georgia,11,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,Yes,No,Yes,Yes,No,127.33,1400.63,1,No
4318,Female,61,Texas,5,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Yes,124.28,621.4,1,Yes
4319,Male,47,Georgia,30,One Year,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,51.01,1530.3,1,Yes
4320,Female,39,Texas,39,Two Year,Electronic Check,No,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,84.11,3280.29,2,No
4321,Male,44,New York,3,Two Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,150.0,450.0,0,No
4322,Female,43,Michigan,16,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Yes,116.35,1861.6,2,No
4323,Male,63,Texas,6,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Yes,120.76,724.56,2,No
4324,Female,28,Florida,4,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,129.08,516.32,4,Yes
4325,Male,33,Florida,31,Month-to-Month,Credit Card,Yes,No,DSL,No,No,Yes,No,No,No,No,75.64,2344.84,3,No
4326,Male,60,California,18,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,40.31,725.58,2,Yes
4327,Female,36,Pennsylvania,5,Two Year,Credit Card,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,106.39,531.95,5,Yes
4328,Male,58,Florida,8,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,114.37,914.96,2,Yes
4329,Female,70,Ohio,72,Two Year,Bank Transfer,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,130.59,9402.48,2,No
4330,Male,38,North Carolina,45,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,108.87,4899.15,2,Yes
4331,Male,55,Pennsylvania,50,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,40.65,2032.5,3,No
4332,Male,27,California,14,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,23.06,322.84,2,Yes
4333,Female,56,Illinois,23,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,141.15,3246.45,0,Yes
4334,Male,47,California,11,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,128.66,1415.26,1,Yes
4335,Female,52,Illinois,1,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,Yes,No,No,No,No,97.55,,0,Yes
4336,Male,35,Ohio,12,Month-to-Month,Bank Transfer,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,120.21,1442.52,3,Yes
4337,None,20,Texas,21,One Year,Electronic Check,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,93.85,1970.85,2,No
4338,Male,52,North Carolina,8,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,93.46,747.68,3,No
4339,Male,18,Michigan,45,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,No,26.82,1206.9,3,No
4340,Female,40,North Carolina,3,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Yes,97.62,292.86,0,No
4341,Female,59,Florida,10,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,No,119.94,1199.4,2,Yes
4342,Female,47,Illinois,3,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,32.54,97.62,0,Yes
4343,Male,74,Michigan,12,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,134.48,1613.76,2,No
4344,Male,60,Florida,1,Two Year,Mailed Check,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,105.51,,1,No
4345,Male,35,North Carolina,7,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,94.15,659.05,2,No
4346,Female,45,California,12,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,140.33,1683.96,1,No
4347,Male,44,California,15,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,116.98,1754.7,2,No
4348,Female,21,Georgia,18,Month-to-Month,Mailed Check,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,108.1,1945.8,1,No
4349,Male,30,Georgia,7,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,No,130.57,913.99,2,Yes
4350,Male,36,Georgia,17,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,Yes,48.68,827.56,1,Yes
4351,Male,18,Michigan,17,One Year,Credit Card,Yes,No,DSL,No,No,No,No,Yes,No,Yes,80.81,1373.77,4,No
4352,Male,45,California,9,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,88.36,795.24,0,No
4353,Female,41,Texas,42,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,141.57,5945.94,1,Yes
4354,Male,19,Michigan,18,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,No,No,84.0,1512.0,2,Yes
4355,Female,51,Texas,9,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,135.9,1223.1,3,No
4356,Male,55,Ohio,70,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,No,133.67,9356.9,2,No
4357,Female,48,Pennsylvania,44,Two Year,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,No,No,No,105.36,4635.84,2,No
4358,Male,40,California,72,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,Yes,34.46,2481.12,2,No
4359,Female,53,Florida,28,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,127.45,3568.6,1,No
4360,Female,55,Pennsylvania,11,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,108.4,1192.4,1,No
4361,Female,49,North Carolina,7,One Year,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,47.99,335.93,1,Yes
4362,Male,32,Ohio,26,Month-to-Month,Electronic Check,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No,101.95,2650.7,3,No
4363,Female,49,Illinois,72,One Year,Electronic Check,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,112.91,8129.52,2,No
4364,Male,62,Pennsylvania,23,One Year,Bank Transfer,No,No,No,No,No,No,No,No,No,Yes,20.0,460.0,0,No
4365,Male,36,Florida,51,One Year,Credit Card,Yes,No,DSL,No,Yes,Yes,No,No,No,No,83.9,4278.9,1,No
4366,Male,76,California,9,Month-to-Month,Credit Card,Yes,No,DSL,No,Yes,No,No,No,No,Yes,84.63,761.67,3,No
4367,Male,37,New York,12,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Yes,113.99,1367.88,3,No
4368,Female,45,California,56,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,No,Yes,67.88,3801.28,2,No
4369,Male,34,Texas,33,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,No,106.38,3510.54,2,No
4370,Female,48,New York,72,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,No,113.18,8148.96,2,No
4371,Female,18,New York,35,One Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,121.94,4267.9,3,Yes
4372,Female,36,California,14,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,Yes,No,No,No,Yes,74.66,1045.24,1,No
4373,Female,28,Illinois,18,Month-to-Month,Bank Transfer,No,No,No,No,No,No,No,No,No,Yes,20.0,360.0,0,No
4374,Male,47,Pennsylvania,55,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,No,No,No,Yes,82.21,4521.55,3,No
4375,Female,59,California,19,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,150.0,2850.0,2,No
4376,Male,54,Michigan,7,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,No,45.93,321.51,0,No
4377,Female,18,California,13,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,281.93441445033545,1574.95,2,Yes
4378,Female,75,North Carolina,17,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Yes,97.33,1654.61,1,Yes
4379,Female,49,California,2,Month-to-Month,Mailed Check,Yes,Yes,DSL,No,No,No,No,No,No,No,91.78,183.56,3,Yes
4380,Male,33,North Carolina,32,Two Year,Bank Transfer,Yes,Yes,No,No,No,No,No,No,No,Yes,42.69,1366.08,3,No
4381,Male,47,California,2,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Yes,125.35,250.7,0,No
4382,Male,47,Georgia,12,Month-to-Month,Mailed Check,Yes,Yes,No,No,No,No,No,No,No,Yes,47.96,575.52,2,Yes
4383,Male,34,Florida,39,Month-to-Month,Credit Card,No,No,Fiber Optic,Yes,No,Yes,No,No,No,No,77.9,3038.1,2,No
4384,Male,47,Georgia,15,One Year,Bank Transfer,Yes,Yes,DSL,No,No,No,Yes,No,No,No,92.46,1386.9,1,No
4385,Female,35,New York,44,Month-to-Month,Bank Transfer,Yes,Yes,DSL,No,No,Yes,No,No,No,Yes,86.38,3800.72,2,No
4386,Male,38,California,10,Month-to-Month,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,23.92,239.2,4,Yes
4387,Female,34,Georgia,72,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Yes,114.93,8274.96,1,No
4388,Female,23,California,5,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Yes,109.81,549.05,2,No
4389,Female,47,Michigan,1,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,105.34,,1,No
4390,Male,53,California,49,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,No,Yes,77.08,3776.92,1,Yes
4391,Male,52,New York,33,Month-to-Month,Bank Transfer,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,96.06,3169.98,4,No
4392,Male,57,Georgia,6,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,No,111.8,670.8,4,Yes
4393,Male,49,New York,72,Month-to-Month,Electronic Check,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,92.65,6670.8,4,Yes
4394,Female,37,Texas,16,One Year,Mailed Check,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,97.65,1562.4,1,No
4395,Male,57,Georgia,72,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,141.97,10221.84,2,No
4396,Female,24,Georgia,16,One Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,No,132.39,2118.24,0,Yes
4397,Female,31,Michigan,15,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,91.84,1377.6,1,Yes
4398,Female,30,Florida,14,One Year,Mailed Check,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,No,114.53,1603.42,5,Yes
4399,Male,61,Pennsylvania,9,Month-to-Month,Bank Transfer,Yes,No,No,No,No,No,No,No,No,Yes,39.24,353.16,3,Yes
4400,Male,59,Florida,18,Month-to-Month,Bank Transfer,Yes,No,DSL,No,Yes,Yes,No,No,No,No,92.03,1656.54,1,Yes
4401,Female,52,Texas,14,One Year,Bank Transfer,Yes,Yes,DSL,No,No,No,No,No,No,Yes,91.07,1274.98,6,Yes
4402,Female,61,Georgia,1,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,107.16,,2,No
4403,Male,31,Florida,7,One Year,Electronic Check,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,103.92,727.44,1,No
4404,Male,50,New York,5,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,144.65,723.25,1,No
4405,Male,43,New York,48,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,44.09,2116.32,2,No
4406,Female,57,Ohio,21,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,129.82,2726.22,0,No
4407,Male,43,Michigan,34,Month-to-Month,Mailed Check,No,No,Fiber Optic,No,No,No,No,No,No,Yes,64.08,2178.72,1,No
4408,Female,39,Ohio,72,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,No,No,No,No,Yes,43.03,3098.16,2,No
4409,Male,53,New York,24,One Year,Bank Transfer,Yes,Yes,DSL,No,No,No,No,Yes,No,No,99.57,2389.68,2,Yes
4410,Female,58,Georgia,72,One Year,Credit Card,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,No,120.39,8668.08,3,No
4411,Female,34,Ohio,8,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,102.79,822.32,2,Yes
4412,Female,44,California,4,One Year,Electronic Check,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,109.2,436.8,1,Yes
4413,Male,29,California,12,Two Year,Credit Card,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,117.24,1406.88,3,No
4414,Male,18,California,15,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Yes,131.53,1972.95,3,Yes
4415,Male,48,New York,54,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,136.37,7363.98,3,No
4416,Female,54,North Carolina,19,One Year,Electronic Check,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,86.02,1634.38,2,No
4417,Female,48,Florida,8,Two Year,Mailed Check,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No,108.38,867.04,0,No
4418,Female,18,New York,32,Month-to-Month,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,102.34,3274.88,4,No
4419,Male,39,Michigan,16,One Year,Mailed Check,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,89.47,1431.52,4,No
4420,Female,18,North Carolina,4,Month-to-Month,Credit Card,Yes,No,Fiber Optic,No,No,No,No,No,No,No,94.74,378.96,0,Yes
4421,Male,65,Ohio,20,Two Year,Bank Transfer,Yes,No,DSL,Yes,No,No,Yes,Yes,No,No,97.94,1958.8,1,No
4422,Female,28,Texas,58,One Year,Credit Card,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,124.49,7220.42,1,No
4423,Male,63,California,44,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,92.99,4091.56,4,No
4424,Female,59,California,21,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,119.17,2502.57,1,Yes
4425,Male,31,California,11,Two Year,Credit Card,Yes,No,No,No,No,No,No,No,No,No,27.78,305.58,4,Yes
4426,Male,28,Florida,2,One Year,Electronic Check,Yes,No,No,No,No,No,No,No,No,Yes,28.05,56.1,0,Yes
4427,Female,50,Pennsylvania,15,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,Yes,No,No,110.38,1655.7,2,No
4428,Male,32,California,33,Month-to-Month,Electronic Check,Yes,No,DSL,No,No,No,No,No,Yes,No,79.89,2636.37,2,Yes
4429,Female,46,California,10,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,148.35,1483.5,3,Yes
4430,Female,37,Texas,6,Month-to-Month,Credit Card,No,No,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,90.52,543.12,0,No
4431,Female,18,Illinois,64,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,Yes,30.36,1943.04,4,Yes
4432,Male,18,Illinois,41,Two Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,114.4,4690.4,3,No
4433,Female,48,Pennsylvania,24,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,No,No,No,No,86.84,2084.16,1,Yes
4434,Female,36,Texas,3,Month-to-Month,Mailed Check,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,124.01,372.03,2,Yes
4435,Male,36,Florida,3,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,132.4,397.2,0,Yes
4436,Female,55,California,2,Two Year,Bank Transfer,No,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,91.18,182.36,3,Yes
4437,Male,62,Texas,22,Month-to-Month,Mailed Check,Yes,No,DSL,No,No,No,No,No,No,No,64.07,1409.54,1,Yes
4438,Male,40,North Carolina,2,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,131.49,262.98,1,Yes
4439,Male,39,Michigan,44,Two Year,Mailed Check,No,No,Fiber Optic,No,No,No,Yes,No,No,No,65.39,2877.16,4,No
4440,Male,52,Ohio,72,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,33.78,2432.16,1,No
4441,Male,24,Michigan,10,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,138.32,1383.2,0,No
4442,Female,48,Ohio,14,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,124.88,1748.32,3,Yes
4443,Female,53,California,29,One Year,Credit Card,Yes,No,DSL,No,No,Yes,No,Yes,Yes,No,109.58,3177.82,4,Yes
4444,Male,55,Michigan,66,Month-to-Month,Electronic Check,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,150.0,9900.0,0,Yes
4445,Female,18,California,53,One Year,Electronic Check,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,114.33,6059.49,2,No
4446,Female,33,Ohio,1,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,120.08,,3,Yes
4447,Female,31,Texas,4,Month-to-Month,Electronic Check,No,No,Fiber Optic,No,No,Yes,No,No,Yes,Yes,84.16,336.64,3,Yes
4448,Female,46,New York,33,Two Year,Electronic Check,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Yes,111.03,3663.99,0,No
4449,Female,52,Ohio,28,Month-to-Month,Bank Transfer,Yes,No,DSL,No,No,Yes,No,No,No,Yes,83.09,2326.52,1,No
4450,Male,67,New York,3,Two Year,Electronic Check,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,123.99,371.97,2,Yes
4451,Male,37,Texas,16,Month-to-Month,Electronic Check,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,117.54,1880.64,4,Yes
4452,Male,37,Florida,36,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,137.09,4935.24,6,No
4453,Female,62,Florida,5,Two Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,149.18,745.9,6,Yes
4454,Male,49,Michigan,49,Month-to-Month,Credit Card,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,102.03,4999.47,1,No
4455,Female,64,Georgia,1,Two Year,Electronic Check,Yes,No,DSL,Yes,No,No,No,No,No,Yes,75.7,,0,Yes
4456,Male,49,New York,36,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,Yes,51.53,1855.08,1,Yes
4457,Female,27,Texas,22,Month-to-Month,Mailed Check,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,No,121.71,2677.62,2,Yes
4458,Male,25,North Carolina,9,One Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,118.65,1067.85,2,No
4459,Male,21,Texas,30,Month-to-Month,Bank Transfer,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,93.7,2811.0,2,No
4460,Male,54,Texas,36,Month-to-Month,Credit Card,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,144.93,5217.48,3,No
4461,Male,62,Florida,65,One Year,Electronic Check,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,120.39,7825.35,1,Yes
4462,Male,72,North Carolina,11,Month-to-Month,Bank Transfer,No,No,No,No,No,No,No,No,No,No,20.0,220.0,1,No
4463,Female,57,California,27,Month-to-Month,Mailed Check,Yes,No,No,No,No,No,No,No,No,No,32.12,867.24,1,Yes
4464,Male,62,California,22,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,116.56,2564.32,1,No
4465,Male,36,Pennsylvania,17,Two Year,Bank Transfer,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,143.69,2442.73,0,No
4466,Female,27,Florida,53,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,No,No,No,No,Yes,No,100.99,5352.47,1,Yes
4467,Male,57,Illinois,1,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,No,130.53,,3,Yes
4468,Female,51,New York,7,One Year,Mailed Check,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,135.23,946.61,1,No
4469,Female,46,New York,18,Month-to-Month,Credit Card,Yes,No,No,No,No,No,No,No,No,Yes,21.34,384.12,4,No
4470,Male,50,California,4,Month-to-Month,Electronic Check,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Yes,113.75,455.0,1,Yes
4471,Male,49,California,57,Two Year,Bank Transfer,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Yes,97.84,5576.88,0,No
4472,Male,64,North Carolina,25,Month-to-Month,Electronic Check,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,101.8,2545.0,0,No
